,OBJECTID,seqID,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD,split_id,OBJECTID_1,Id,Input_FID,FID_,Name,Latitude,Longitude,Shape_Leng,Shape_Area,area,pop,pop.sum,weights
192,50,V84,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,37,0,49,49,MKANDA,-13.502108,32.994464,232996.4994,1987451694,224701738.4,20259.9185,184017.6889,0.110097668
193,51,V158,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,NA,MW04,Lake Chilwa - Phalombe Plain,10922404,3,30,12,0,50,50,MIGOWI,-15.616667,35.716667,154164.4927,1147189637,641711711.8,119538.1805,126209.0736,0.947144108
194,51,V282,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,NA,MW04,Lake Chilwa - Phalombe Plain,10922804,3,60,12,0,50,50,MIGOWI,-15.616667,35.716667,154164.4927,1147189637,52719340.1,6670.893112,126209.0736,0.052855892
195,52,V103,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,NA,MW16,Thyolo Mulunje Tea Estates,10921516,3,17,26,0,51,51,PHALOMBE,-15.76333,35.65875,129227.6863,1121582508,101527719.4,260.9125653,275424.8144,0.00094731
196,52,V13,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,26,0,51,51,PHALOMBE,-15.76333,35.65875,129227.6863,1121582508,200001335,5618.9136,275424.8144,0.020400898
197,52,V260,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,NA,MW04,Lake Chilwa - Phalombe Plain,10921504,3,53,26,0,51,51,PHALOMBE,-15.76333,35.65875,129227.6863,1121582508,179625320.3,58370.17659,275424.8144,0.211927806
198,52,V161,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,NA,MW04,Lake Chilwa - Phalombe Plain,10922404,3,30,26,0,51,51,PHALOMBE,-15.76333,35.65875,129227.6863,1121582508,552517199.4,211174.8116,275424.8144,0.766723986
199,53,V279,MW2012C3030314,2012,MW,Malawi,Southern,Zomba,NA,MW14,Shire Highlands,10922814,3,59,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,52728919.12,14023.8923,269314.6954,0.05207251
200,53,V48,MW2012C3030404,2012,MW,Malawi,Southern,Chiradzulu,NA,MW04,Lake Chilwa - Phalombe Plain,10920404,3,5,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,4986334.621,1501.152108,269314.6954,0.00557397
201,53,V229,MW2012C3030514,2012,MW,Malawi,Southern,Blantyre,NA,MW14,Shire Highlands,10920214,3,48,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,13128188.12,7068.326291,269314.6954,0.026245602
202,53,V235,MW2012C3030414,2012,MW,Malawi,Southern,Chiradzulu,NA,MW14,Shire Highlands,10920414,3,49,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,471665780.1,226223.4546,269314.6954,0.839996697
203,53,V261,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,NA,MW04,Lake Chilwa - Phalombe Plain,10921504,3,53,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,9510229.173,2918.15109,269314.6954,0.010835469
204,53,V31,MW2012C3030519,2012,MW,Malawi,Southern,Blantyre,NA,MW19,Blantyre,10920219,3,2,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,22758949.55,8899.030222,269314.6954,0.03304324
205,53,V35,MW2012C3030506,2012,MW,Malawi,Southern,Blantyre,NA,MW06,Middle Shire Valley,10920206,3,3,29,0,52,52,CHIRADZULU,-15.675949,35.140629,111256.6127,650314528.6,24920374.43,8680.68881,269314.6954,0.032232511
206,54,V142,MW2012C3020913,2012,MW,Malawi,Central,Ntcheu,NA,MW13,Rift Valley Escarpment,10922213,3,28,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,420284727.8,43242.71365,93167.77343,0.464138103
207,54,V104,MW2012C3030613,2012,MW,Malawi,Southern,Mwanza,NA,MW13,Rift Valley Escarpment,10921613,3,18,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,37451805.14,4876.048655,93167.77343,0.052336215
208,54,V115,MW2012C3031313,2012,MW,Malawi,Southern,Neno,NA,MW13,Rift Valley Escarpment,10921813,3,20,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,408523958.6,36254.31607,93167.77343,0.38912936
209,54,V210,MW2012C3030606,2012,MW,Malawi,Southern,Mwanza,NA,MW06,Middle Shire Valley,10921606,3,43,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,42376876.01,3383.245623,93167.77343,0.036313475
210,54,V175,MW2012C3031206,2012,MW,Malawi,Southern,Balaka,NA,MW06,Middle Shire Valley,10920106,3,35,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,21982790.68,2377.814571,93167.77343,0.025521857
211,54,V170,MW2012C3031213,2012,MW,Malawi,Southern,Balaka,NA,MW13,Rift Valley Escarpment,10920113,3,34,13,0,53,53,TSANGANO_TURNOFF,-15.15,34.583333,151459.9106,1030226082,18073429.14,3033.634866,93167.77343,0.032560989
212,55,V259,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,NA,MW04,Lake Chilwa - Phalombe Plain,10921504,3,53,25,0,54,54,JALI,-15.4967,35.468,140420.9452,967009539.7,20961743.63,5067.643564,20582.60168,0.246210058
213,55,V286,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,NA,MW04,Lake Chilwa - Phalombe Plain,10922804,3,60,25,0,54,54,JALI,-15.4967,35.468,140420.9452,967009539.7,565221190.8,NA,20582.60168,NA
214,55,V160,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,NA,MW04,Lake Chilwa - Phalombe Plain,10922404,3,30,25,0,54,54,JALI,-15.4967,35.468,140420.9452,967009539.7,52907561.69,15514.95812,20582.60168,0.753789942
215,55,V252,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,NA,MW04,Lake Chilwa - Phalombe Plain,10921204,3,52,25,0,54,54,JALI,-15.4967,35.468,140420.9452,967009539.7,2993424.088,0,20582.60168,0
216,56,V258,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,NA,MW04,Lake Chilwa - Phalombe Plain,10921504,3,53,24,0,55,55,THONDWE,-15.5,35.45,64594.5815,160652568.2,10783.93496,434.5943996,60089.91311,0.007232402
217,56,V285,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,NA,MW04,Lake Chilwa - Phalombe Plain,10922804,3,60,24,0,55,55,THONDWE,-15.5,35.45,64594.5815,160652568.2,109392094.6,39294.08209,60089.91311,0.653921433
218,56,V278,MW2012C3030314,2012,MW,Malawi,Southern,Zomba,NA,MW14,Shire Highlands,10922814,3,59,24,0,55,55,THONDWE,-15.5,35.45,64594.5815,160652568.2,39046910.92,20361.23663,60089.91311,0.338846165
219,57,V76,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,NA,MW01,Central Karonga,10920801,3,12,5,0,56,56,MISUKU,-9.683889,33.458056,207481.1665,1755038350,229770493.4,8235.479108,75748.04559,0.108722001
220,57,V80,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,NA,MW10,Northern Karonga,10920810,3,13,5,0,56,56,MISUKU,-9.683889,33.458056,207481.1665,1755038350,201865957.8,16992.37752,75748.04559,0.224327603
221,57,V50,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,NA,MW02,Chitipa Millet & Maize,10920502,3,7,5,0,56,56,MISUKU,-9.683889,33.458056,207481.1665,1755038350,720161395.5,50520.18896,75748.04559,0.666950395
222,57,V49,MW2012C3010107,2012,MW,Malawi,Northern,Chitipa,NA,MW07,Misuku Hills,10920507,3,6,5,0,56,56,MISUKU,-9.683889,33.458056,207481.1665,1755038350,531637018.6,NA,75748.04559,NA
223,58,V9,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,15,0,57,57,NGABU,-16.440474,34.869314,167528.5373,1086000967,138689479.8,3417.839985,142793.6303,0.023935521
224,58,V39,MW2012C3031005,2012,MW,Malawi,Southern,Chikwawa,NA,MW05,Lower Shire,10920305,3,4,15,0,57,57,NGABU,-16.440474,34.869314,167528.5373,1086000967,850854671.9,139375.7903,142793.6303,0.976064479
225,59,V4,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,7,0,58,58,NTHALIRE,-10.349679,33.637159,289533.8018,2737138925,504895618.6,384.6107566,47555.41123,0.008087634
226,59,V74,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,NA,MW09,Nkhata Bay Cassava,10920809,3,11,7,0,58,58,NTHALIRE,-10.349679,33.637159,289533.8018,2737138925,172945433.9,73.1140486,47555.41123,0.00153745
227,59,V78,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,NA,MW01,Central Karonga,10920801,3,12,7,0,58,58,NTHALIRE,-10.349679,33.637159,289533.8018,2737138925,84716342.39,1324.175244,47555.41123,0.027844891
228,59,V52,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,NA,MW02,Chitipa Millet & Maize,10920502,3,7,7,0,58,58,NTHALIRE,-10.349679,33.637159,289533.8018,2737138925,1853006363,45536.7642,47555.41123,0.957551686
229,59,V162,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,NA,MW17,Western Rumphi & Mumba,10922517,3,31,7,0,58,58,NTHALIRE,-10.349679,33.637159,289533.8018,2737138925,7341735.884,236.7469826,47555.41123,0.00497834
230,6,V53,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,NA,MW02,Chitipa Millet & Maize,10920502,3,7,71,0,5,5,KARONGA,-9.933333,33.933333,300787.1305,4590563357,14518862.71,262.2601723,195045.7742,0.001344608
231,6,V79,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,NA,MW01,Central Karonga,10920801,3,12,71,0,5,5,KARONGA,-9.933333,33.933333,300787.1305,4590563357,1157534347,97479.90232,195045.7742,0.499779617
232,6,V81,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,NA,MW10,Northern Karonga,10920810,3,13,71,0,5,5,KARONGA,-9.933333,33.933333,300787.1305,4590563357,592204252.5,96944.03393,195045.7742,0.497032219
233,6,V75,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,NA,MW09,Nkhata Bay Cassava,10920809,3,11,71,0,5,5,KARONGA,-9.933333,33.933333,300787.1305,4590563357,10663815.33,359.577752,195045.7742,0.001843556
234,60,V171,MW2012C3031213,2012,MW,Malawi,Southern,Balaka,NA,MW13,Rift Valley Escarpment,10920113,3,34,28,0,59,59,NTONDA,-14.980972,34.756125,131344.3932,784069730.2,499571.4602,503.1253333,110849.7825,0.004538803
235,60,V143,MW2012C3020913,2012,MW,Malawi,Central,Ntcheu,NA,MW13,Rift Valley Escarpment,10922213,3,28,28,0,59,59,NTONDA,-14.980972,34.756125,131344.3932,784069730.2,726847597.3,110346.6572,110849.7825,0.995461197
236,61,V86,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,55,0,60,60,SANTHE,-13.435847,33.39069,159135.9206,1556631091,1114199708,144730.4537,196441.6054,0.736760695
237,61,V22,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,55,0,60,60,SANTHE,-13.435847,33.39069,159135.9206,1556631091,34755830.66,200.5549693,196441.6054,0.001020939
238,61,V246,MW2012C3020603,2012,MW,Malawi,Central,Lilongwe,NA,MW03,Kasungu Lilongwe Plain,10921103,3,50,55,0,60,60,SANTHE,-13.435847,33.39069,159135.9206,1556631091,90372831.6,17578.4034,196441.6054,0.089484116
239,61,V100,MW2012C3020703,2012,MW,Malawi,Central,Mchinji,NA,MW03,Kasungu Lilongwe Plain,10921403,3,16,55,0,60,60,SANTHE,-13.435847,33.39069,159135.9206,1556631091,45469772.22,8136.987947,196441.6054,0.041421917
240,61,V70,MW2012C3020403,2012,MW,Malawi,Central,Dowa,NA,MW03,Kasungu Lilongwe Plain,10920703,3,10,55,0,60,60,SANTHE,-13.435847,33.39069,159135.9206,1556631091,178260044.3,25795.20537,196441.6054,0.131312332
241,62,V270,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,NA,MW09,Nkhata Bay Cassava,10922509,3,57,6,0,61,61,CHILUMBA,-10.436367,34.244938,328425.9217,5600674815,265494450.8,27567.01961,122022.7948,0.225916966
242,62,V73,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,NA,MW09,Nkhata Bay Cassava,10920809,3,11,6,0,61,61,CHILUMBA,-10.436367,34.244938,328425.9217,5600674815,964942231,93720.46141,122022.7948,0.768056997
243,62,V77,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,NA,MW01,Central Karonga,10920801,3,12,6,0,61,61,CHILUMBA,-10.436367,34.244938,328425.9217,5600674815,17442576.47,650.2224875,122022.7948,0.005328697
244,62,V3,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,6,0,61,61,CHILUMBA,-10.436367,34.244938,328425.9217,5600674815,309897120.5,85.09131095,122022.7948,0.000697339
245,62,V51,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,NA,MW02,Chitipa Millet & Maize,10920502,3,7,6,0,61,61,CHILUMBA,-10.436367,34.244938,328425.9217,5600674815,7414052.906,0,122022.7948,0
246,63,V263,MW2012C3010503,2012,MW,Malawi,Northern,Mzimba,NA,MW03,Kasungu Lilongwe Plain,10921703,3,54,54,0,62,62,CHAMAMA,-12.916667,33.783333,190673.3269,2186198343,273024684.1,9393.859063,142507.0842,0.065918541
247,63,V21,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,54,0,62,62,CHAMAMA,-12.916667,33.783333,190673.3269,2186198343,702263701.2,3968.865282,142507.0842,0.027850302
248,63,V135,MW2012C3020209,2012,MW,Malawi,Central,Nkhotakota,NA,MW09,Nkhata Bay Cassava,10922009,3,24,54,0,62,62,CHAMAMA,-12.916667,33.783333,190673.3269,2186198343,3183112.372,260.0382821,142507.0842,0.001824739
249,63,V85,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,54,0,62,62,CHAMAMA,-12.916667,33.783333,190673.3269,2186198343,1084369751,128830.8369,142507.0842,0.904031106
250,63,V153,MW2012C3020303,2012,MW,Malawi,Central,Ntchisi,NA,MW03,Kasungu Lilongwe Plain,10922303,3,29,54,0,62,62,CHAMAMA,-12.916667,33.783333,190673.3269,2186198343,2085132.841,53.48470207,142507.0842,0.000375313
251,64,V284,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,NA,MW04,Lake Chilwa - Phalombe Plain,10922804,3,60,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,258119496.8,98235.39857,475241.1979,0.206706403
252,64,V211,MW2012C3030606,2012,MW,Malawi,Southern,Mwanza,NA,MW06,Middle Shire Valley,10921606,3,43,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,6079792.561,398.4410359,475241.1979,0.000838398
253,64,V247,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,NA,MW14,Shire Highlands,10921214,3,51,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,349858489.4,99336.28621,475241.1979,0.209022885
254,64,V251,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,NA,MW04,Lake Chilwa - Phalombe Plain,10921204,3,52,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,80604796.68,20923.13201,475241.1979,0.044026343
255,64,V277,MW2012C3030314,2012,MW,Malawi,Southern,Zomba,NA,MW14,Shire Highlands,10922814,3,59,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,498884818.6,219994.3456,475241.1979,0.462910931
256,64,V223,MW2012C3030306,2012,MW,Malawi,Southern,Zomba,NA,MW06,Middle Shire Valley,10922806,3,47,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,130511430.4,33958.95578,475241.1979,0.071456254
257,64,V176,MW2012C3031206,2012,MW,Malawi,Southern,Balaka,NA,MW06,Middle Shire Valley,10920106,3,35,23,0,63,63,ZOMBA,-15.383333,35.333333,166720.9893,1456852993,23641346.64,2394.63873,475241.1979,0.005038786
258,65,V217,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,NA,MW17,Western Rumphi & Mumba,10921717,3,44,65,0,64,64,HEWE,-11.19237,33.46928,300453.0743,3300681952,1748950743,153163.4038,203265.3231,0.753514675
259,65,V163,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,NA,MW17,Western Rumphi & Mumba,10922517,3,31,65,0,64,64,HEWE,-11.19237,33.46928,300453.0743,3300681952,230314671.1,26863.3144,203265.3231,0.132158865
260,65,V27,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,65,0,64,64,HEWE,-11.19237,33.46928,300453.0743,3300681952,991674066.7,3620.262536,203265.3231,0.017810527
261,65,V110,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,NA,MW08,Mzimba Self Sufficient,10921708,3,19,65,0,64,64,HEWE,-11.19237,33.46928,300453.0743,3300681952,165640435.1,19618.34235,203265.3231,0.096515933
262,66,V109,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,NA,MW08,Mzimba Self Sufficient,10921708,3,19,64,0,65,65,EMBANGWENI,-12.166667,33.466667,160519.0444,1282307166,1198322110,136822.2554,137116.6296,0.997853111
263,66,V124,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,NA,MW09,Nkhata Bay Cassava,10921909,3,22,64,0,65,65,EMBANGWENI,-12.166667,33.466667,160519.0444,1282307166,14507926.82,294.374175,137116.6296,0.002146889
264,67,V82,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,10,0,66,66,CHATOLOMA,-12.815578,33.43434,176881.8866,1218267515,647637248.4,73506.01016,73532.23597,0.999643343
265,67,V6,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,10,0,66,66,CHATOLOMA,-12.815578,33.43434,176881.8866,1218267515,502558129.4,26.22580636,73532.23597,0.000356657
266,68,V83,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,36,0,67,67,KASIYA,-13.76667,33.38333,146197.2712,1417385961,6831179.964,785.69703,250934.0652,0.00313109
267,68,V237,MW2012C3020603,2012,MW,Malawi,Central,Lilongwe,NA,MW03,Kasungu Lilongwe Plain,10921103,3,50,36,0,67,67,KASIYA,-13.76667,33.38333,146197.2712,1417385961,742799628.1,166271.0423,250934.0652,0.662608491
268,68,V63,MW2012C3020403,2012,MW,Malawi,Central,Dowa,NA,MW03,Kasungu Lilongwe Plain,10920703,3,10,36,0,67,67,KASIYA,-13.76667,33.38333,146197.2712,1417385961,8031731.53,963.8395368,250934.0652,0.003841007
269,68,V97,MW2012C3020703,2012,MW,Malawi,Central,Mchinji,NA,MW03,Kasungu Lilongwe Plain,10921403,3,16,36,0,67,67,KASIYA,-13.76667,33.38333,146197.2712,1417385961,570500160.3,82913.4863,250934.0652,0.330419412
270,69,V250,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,NA,MW14,Shire Highlands,10921214,3,51,52,0,68,68,CHIMBIYA,-14.59522,35.7987,154446.855,1002831885,266881634.5,39802.3854,39802.3854,1
271,69,V255,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,NA,MW04,Lake Chilwa - Phalombe Plain,10921204,3,52,52,0,68,68,CHIMBIYA,-14.59522,35.7987,154446.855,1002831885,357606167.3,NA,39802.3854,NA
272,69,V199,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,NA,MW14,Shire Highlands,10921314,3,39,52,0,68,68,CHIMBIYA,-14.59522,35.7987,154446.855,1002831885,252113640.7,NA,39802.3854,NA
273,7,V93,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,NA,MW03,Kasungu Lilongwe Plain,10920903,3,14,63,0,6,6,KASUNGU,-13.033333,33.483333,182366.3746,1830597720,1232958899,221209.4675,221596.7557,0.998252284
274,7,V26,MW2012C3999918,2012,MW,Malawi,NA,NA,NA,MW18,National Parks and Reserves,0,3,1,63,0,6,6,KASUNGU,-13.033333,33.483333,182366.3746,1830597720,491555196.1,387.2881836,221596.7557,0.001747716
275,70,V59,MW2012C3020803,2012,MW,Malawi,Central,Dedza,NA,MW03,Kasungu Lilongwe Plain,10920603,3,9,47,0,69,69,BEMBEKE_TURNOFF,-14.403275,34.369405,146607.8235,1007095571,937999309.7,295908.8216,297532.7521,0.994542011
276,70,V147,MW2012C3020913,2012,MW,Malawi,Central,Ntcheu,NA,MW13,Rift Valley Escarpment,10922213,3,28,47,0,69,69,BEMBEKE_TURNOFF,-14.403275,34.369405,146607.8235,1007095571,46788.9259,1623.930441,297532.7521,0.005457989
277,71,V146,MW2012C3020913,2012,MW,Malawi,Central,Ntcheu,NA,MW13,Rift Valley Escarpment,10922213,3,28,46,0,70,70,SHARPEVALEY,-14.60627,34.73305,167920.9105,1942083800,996399847.2,157267.9762,279200.1523,0.56328041
278,71,V192,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,NA,MW12,Phirilongwe Hills,10921312,3,38,46,0,70,70,SHARPEVALEY,-14.60627,34.73305,167920.9105,1942083800,812564901.5,121932.1761,279200.1523,0.43671959
279,72,V257,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,NA,MW04,Lake Chilwa - Phalombe Plain,10921504,3,53,22,0,71,71,MAYAKA,-15.580184,35.354498,114139.7227,778775052.2,244111501.1,61734.9831,247421.6866,0.249513226
280,72,V159,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,NA,MW04,Lake Chilwa - Phalombe Plain,10922404,3,30,22,0,71,71,MAYAKA,-15.580184,35.354498,114139.7227,778775052.2,1408072.768,197.1646481,247421.6866,0.000796877
281,72,V234,MW2012C3030414,2012,MW,Malawi,Southern,Chiradzulu,NA,MW14,Shire Highlands,10920414,3,49,22,0,71,71,MAYAKA,-15.580184,35.354498,114139.7227,778775052.2,32720091.46,19551.44605,247421.6866,0.079020745
282,72,V283,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,NA,MW04,Lake Chilwa - Phalombe Plain,10922804,3,60,22,0,71,71,MAYAKA,-15.580184,35.354498,114139.7227,778775052.2,147506397.7,37488.72537,247421.6866,0.15151754
283,72,V276,MW2012C3030314,2012,MW,Malawi,Southern,Zomba,NA,MW14,Shire Highlands,10922814,3,59,22,0,71,71,MAYAKA,-15.580184,35.354498,114139.7227,778775052.2,292935958.1,128449.3675,247421.6866,0.519151612
284,8,V117,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,NA,MW11,Northern Lakeshore,10921911,3,21,8,0,7,7,NKHATABAY,-11.6,34.3,275907.4211,3503732230,202254307.9,56354.85373,85252.54019,0.661034306
285,8,V122,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,NA,MW09,Nkhata Bay Cassava,10921909,3,22,8,0,7,7,NKHATABAY,-11.6,34.3,275907.4211,3503732230,221260465,28897.68647,85252.54019,0.338965694
286,9,V243,MW2012C3020603,2012,MW,Malawi,Central,Lilongwe,NA,MW03,Kasungu Lilongwe Plain,10921103,3,50,44,0,8,8,LILONGWE,-13.983333,33.783333,102554.7236,671944595.9,413992922.6,237709.1498,765501.6864,0.310527271
287,9,V95,MW2012C3020619,2012,MW,Malawi,Central,Lilongwe,NA,MW19,Lilongwe,10921119,3,15,44,0,8,8,LILONGWE,-13.983333,33.783333,102554.7236,671944595.9,214690477.5,527792.5366,765501.6864,0.689472729
